participant,groupe,block,Augend,Addend,Response,True,accuracy,rt
11,2,3,D,5,J,t+1,1,"2,87537819996942"
11,2,3,D,3,G,t,1,"2,34508680005092"
11,2,3,G,3,K,t+1,1,"2,01995580003131"
11,2,3,J,3,M,t,0,"4,46777490002569"
11,2,3,G,2,I,t,1,"4,11354420008138"
11,2,3,D,2,F,t,1,"2,01440419990104"
11,2,3,J,5,P,t+1,1,"2,36683379998431"
11,2,3,D,4,I,t+1,1,"3,97642319998704"
11,2,3,G,5,M,t+1,1,"4,36986129998695"
11,2,3,J,4,N,t,1,"6,54045490000863"
11,2,3,G,4,K,t,1,"5,79232179990504"
11,2,3,J,2,M,t+1,1,"3,04219089995604"
11,2,3,G,4,K,t,1,"2,70572550001089"
11,2,3,G,3,K,t+1,1,"2,01375479996204"
11,2,3,D,4,I,t+1,1,"3,46168629999738"
11,2,3,J,4,N,t,1,"4,5404762000544"
11,2,3,D,2,F,t,1,"1,159813700011"
11,2,3,J,2,M,t+1,1,"4,67383400001563"
11,2,3,D,5,J,t+1,1,"3,16004009998869"
11,2,3,J,5,P,t+1,1,"6,58598570001777"
11,2,3,G,5,M,t+1,1,"2,72438790008891"
11,2,3,D,3,G,t,1,"2,92819439992309"
11,2,3,J,3,M,t,1,"3,81235500006005"
11,2,3,G,2,I,t,1,"1,26856559992302"
11,2,3,D,4,H,t,1,"2,0892730000196"
11,2,3,G,2,J,t+1,1,"2,08634799998254"
11,2,3,D,3,H,t+1,1,"2,51477310003247"
11,2,3,J,4,O,t+1,1,"3,54365070001222"
11,2,3,D,5,I,t,1,"2,01873830007389"
11,2,3,G,3,J,t,1,"1,71411870000884"
11,2,3,J,5,O,t,1,"4,82969449996017"
11,2,3,J,2,L,t,1,"2,01455279998481"
11,2,3,J,3,N,t+1,1,"1,9823827999644"
11,2,3,D,2,G,t+1,1,"2,15977679996286"
11,2,3,G,5,L,t,1,"1,84169410006143"
11,2,3,G,4,L,t+1,1,"1,44027120003011"
11,2,3,J,2,M,t+1,1,"2,16744570003357"
11,2,3,J,3,M,t,1,"1,85677129996475"
11,2,3,G,4,K,t,1,"3,79901230009273"
11,2,3,D,5,J,t+1,1,"2,09544659999665"
11,2,3,D,3,G,t,1,"2,10788070003036"
11,2,3,G,5,M,t+1,1,"2,17588699993212"
11,2,3,J,5,P,t+1,1,"1,60159929993097"
11,2,3,G,3,K,t+1,1,"2,54481310001575"
11,2,3,D,4,I,t+1,1,"4,13974959996995"
11,2,3,G,2,I,t,1,"1,95177679997869"
11,2,3,J,4,N,t,1,"2,51360409997869"
11,2,3,D,2,F,t,1,"1,0378694999963"
11,2,3,G,4,L,t+1,1,"1,85236939997412"
11,2,3,J,3,N,t+1,1,"3,33020299999043"
11,2,3,D,5,I,t,0,"1,94980429997668"
11,2,3,D,4,H,t,1,"4,77569030004088"
11,2,3,D,3,H,t+1,1,"3,8426741999574"
11,2,3,J,5,O,t,1,"1,48211069998797"
11,2,3,G,2,J,t+1,1,"2,81522069999483"
11,2,3,G,5,L,t,1,"1,95934609998949"
11,2,3,D,2,G,t+1,1,"3,22578999993857"
11,2,3,G,3,J,t,0,"1,96906059992034"
11,2,3,J,2,L,t,1,"4,3781865000492"
11,2,3,J,4,O,t+1,1,"2,10087060008664"
12,2,0,G,4,L,t+1,0,"5,72825050004758"
12,2,0,G,2,J,t+1,1,"3,89323559997138"
12,2,0,D,5,I,t,1,"8,27434500004165"
12,2,0,J,5,O,t,1,"6,01009789993987"
12,2,0,G,5,L,t,1,"4,79521960008424"
12,2,0,G,3,J,t,1,"5,80504639993887"
12,2,0,D,4,H,t,1,"4,55009480006993"
12,2,0,D,3,H,t+1,1,"1,59285060002003"
12,2,0,D,2,G,t+1,1,"1,38531030004378"
12,2,0,J,2,L,t,1,"2,82580889994279"
12,2,0,J,3,N,t+1,1,"5,89003669994418"
12,2,0,J,4,O,t+1,1,"6,67958979995456"
12,2,0,D,4,I,t+1,1,"1,90281280002091"
12,2,0,G,5,M,t+1,0,"4,95432449993677"
12,2,0,D,2,F,t,1,"1,87006440002006"
12,2,0,J,2,M,t+1,1,"3,81069810001645"
12,2,0,G,4,K,t,1,"3,51552150002681"
12,2,0,G,2,I,t,1,"2,69658710004296"
12,2,0,J,3,M,t,1,"2,95764410006814"
12,2,0,D,5,J,t+1,1,"5,72024980001152"
12,2,0,G,3,K,t+1,1,"5,73236549994908"
12,2,0,D,3,G,t,0,"2,02476519998163"
12,2,0,J,5,P,t+1,0,"8,73557520005852"
12,2,0,J,4,N,t,1,"4,47625770000741"
12,2,0,G,3,J,t,1,"2,82668350008316"
12,2,0,J,3,N,t+1,1,"2,65067830006592"
12,2,0,J,5,O,t,1,"3,53701880003791"
12,2,0,J,2,L,t,1,"1,94776030001231"
12,2,0,D,3,H,t+1,1,"2,30268099997193"
12,2,0,G,2,J,t+1,1,"4,14665579993743"
12,2,0,J,4,O,t+1,1,"4,00652440008707"
12,2,0,D,4,H,t,0,"4,12738860002719"
12,2,0,D,5,I,t,1,"4,34714519989211"
12,2,0,D,2,G,t+1,1,"1,19021050003357"
12,2,0,G,5,L,t,1,"4,35113039996941"
12,2,0,G,4,L,t+1,1,"1,39429510000628"
12,2,0,J,5,P,t+1,1,"8,9622900999384"
12,2,0,G,3,K,t+1,1,"5,41495210002177"
12,2,0,D,2,F,t,1,"1,73555250000209"
12,2,0,G,5,M,t+1,1,"6,61026360001415"
12,2,0,J,2,M,t+1,1,"3,74039369996171"
12,2,0,J,3,M,t,1,"1,61520869995002"
12,2,0,J,4,N,t,1,"9,55952140002046"
12,2,0,D,3,G,t,0,"2,97154529998079"
12,2,0,D,4,I,t+1,1,"1,82185680000111"
12,2,0,G,2,I,t,1,"2,67685629997868"
12,2,0,D,5,J,t+1,0,"3,92285069997888"
12,2,0,G,4,K,t,1,"8,97463489999063"
12,2,0,J,3,M,t,1,"3,55398550000973"
12,2,0,D,4,I,t+1,1,"1,93301420006901"
12,2,0,G,3,K,t+1,1,"3,66311329999007"
12,2,0,D,3,G,t,1,"5,05438659992069"
12,2,0,D,2,F,t,1,"1,66074479999952"
12,2,0,G,4,K,t,1,"3,53124409995507"
12,2,0,J,2,M,t+1,1,"2,13469600002281"
12,2,0,G,5,M,t+1,0,"5,23365900001954"
12,2,0,J,4,N,t,1,"5,9694671999896"
12,2,0,D,5,J,t+1,1,"5,28404840000439"
12,2,0,G,2,I,t,1,"2,88185870007146"
12,2,0,J,5,P,t+1,1,"6,9678719000658"
12,2,0,D,4,H,t,1,"4,68286659999285"
12,2,0,G,5,L,t,1,"5,76010319998022"
12,2,0,J,3,N,t+1,1,"6,85206119995564"
12,2,0,G,4,L,t+1,1,"5,39572769997176"
12,2,0,D,3,H,t+1,1,"4,06948269996792"
12,2,0,D,2,G,t+1,1,"2,93946730007883"
12,2,0,J,5,O,t,1,"8,23061970004346"
12,2,0,G,2,J,t+1,1,"3,16002720000688"
12,2,0,G,3,J,t,1,"1,64249050000217"
12,2,0,J,4,O,t+1,1,"4,99238730000798"
12,2,0,J,2,L,t,1,"2,15411790006328"
12,2,0,D,5,I,t,1,"4,63709000009112"
12,2,1,J,4,O,t+1,1,"4,54950379999355"
12,2,1,J,2,L,t,1,"2,82472899998538"
12,2,1,G,2,J,t+1,1,"3,65644920000341"
12,2,1,J,5,O,t,1,"2,79834649991244"
12,2,1,D,3,H,t+1,1,"6,42355189996306"
12,2,1,D,2,G,t+1,1,"1,36001930001658"
12,2,1,D,5,I,t,0,"2,12212850002106"
12,2,1,G,4,L,t+1,1,"6,19814130000304"
12,2,1,G,3,J,t,1,"2,99191840004642"
12,2,1,G,5,L,t,1,"4,60103209991939"
12,2,1,J,3,N,t+1,1,"5,3778702999698"
12,2,1,D,4,H,t,1,"4,16389750002418"
12,2,1,D,5,J,t+1,1,"4,39873649994843"
12,2,1,D,2,F,t,1,"1,45657820010092"
12,2,1,G,3,K,t+1,1,"2,62212869990617"
12,2,1,J,2,M,t+1,1,"2,27790290000849"
12,2,1,G,5,M,t+1,1,"5,09948330000043"
12,2,1,D,4,I,t+1,1,"3,62413559993729"
12,2,1,D,3,G,t,1,"2,20799070002977"
12,2,1,J,5,P,t+1,1,"4,76035990007222"
12,2,1,J,4,N,t,1,"3,25981540000066"
12,2,1,G,2,I,t,1,"3,1380357000744"
12,2,1,J,3,M,t,1,"3,41268860001583"
12,2,1,G,4,K,t,1,"3,29414280003402"
12,2,1,D,3,G,t,1,"2,03469969995786"
12,2,1,D,2,F,t,1,"0,977096799993888"
12,2,1,G,4,K,t,1,"2,47419189999346"
12,2,1,J,4,N,t,1,"4,06368470005691"
12,2,1,J,2,M,t+1,1,"2,75051949999761"
12,2,1,J,3,M,t,1,"1,72124079999048"
12,2,1,D,4,I,t+1,1,"4,22058029996697"
12,2,1,G,5,M,t+1,1,"5,01205430005211"
12,2,1,J,5,P,t+1,1,"4,14995760004968"
12,2,1,G,2,I,t,1,"2,04050489992369"
12,2,1,G,3,K,t+1,1,"3,54332409997005"
12,2,1,D,5,J,t+1,1,"3,60248329991009"
12,2,1,J,2,L,t,1,"1,93866770004388"
12,2,1,D,4,H,t,0,"2,66199810011312"
12,2,1,D,2,G,t+1,1,"1,2843123000348"
12,2,1,G,4,L,t+1,1,"3,62406850000843"
12,2,1,D,3,H,t+1,1,"2,61652839998715"
12,2,1,G,3,J,t,1,"2,07176249998156"
12,2,1,J,3,N,t+1,1,"2,30157070001587"
12,2,1,J,5,O,t,1,"3,78579370002262"
12,2,1,J,4,O,t+1,1,"1,17858909990173"
12,2,1,G,5,L,t,1,"3,95610650000162"
12,2,1,G,2,J,t+1,1,"3,85443439998198"
12,2,1,D,5,I,t,1,"3,5091363999527"
12,2,1,G,5,M,t+1,1,"4,85733599995729"
12,2,1,D,2,F,t,1,"1,32914070005063"
12,2,1,G,3,K,t+1,1,"5,15594140009489"
12,2,1,J,2,M,t+1,1,"4,34299889998511"
12,2,1,D,4,I,t+1,1,"1,35491489991546"
12,2,1,J,4,N,t,1,"3,44433110009413"
12,2,1,J,5,P,t+1,1,"3,98770900000818"
12,2,1,J,3,M,t,1,"2,51723230001517"
12,2,1,G,4,K,t,1,"2,87197730003391"
12,2,1,D,5,J,t+1,1,"2,74249730003066"
12,2,1,G,2,I,t,1,"3,08094809995964"
12,2,1,D,3,G,t,1,"3,54293049999978"
12,2,1,J,2,L,t,1,"2,59445650002454"
12,2,1,G,5,L,t,1,"3,2672246999573"
12,2,1,D,3,H,t+1,1,"3,34515680000186"
12,2,1,J,4,O,t+1,1,"8,26056700001936"
12,2,1,G,4,L,t+1,1,"4,93214089993853"
12,2,1,D,2,G,t+1,1,"2,12777679995634"
12,2,1,D,4,H,t,1,"2,0830117999576"
12,2,1,G,3,J,t,1,"2,75151149998419"
12,2,1,J,3,N,t+1,1,"2,93861599999946"
12,2,1,G,2,J,t+1,1,"3,61287579999771"
12,2,1,D,5,I,t,1,"3,51840169995558"
12,2,1,J,5,O,t,1,"4,01016980002169"
12,2,2,J,4,O,t+1,1,"3,22646180004813"
12,2,2,J,5,O,t,1,"3,09068929997739"
12,2,2,J,2,L,t,1,"1,63915250007995"
12,2,2,D,4,H,t,1,"2,36639229999855"
12,2,2,G,5,L,t,1,"3,39908889995422"
12,2,2,D,5,I,t,0,"3,08775239996612"
12,2,2,D,2,G,t+1,1,"1,94881759991404"
12,2,2,G,4,L,t+1,1,"4,4157207000535"
12,2,2,J,3,N,t+1,1,"3,68779779993929"
12,2,2,G,3,J,t,1,"2,77367110003252"
12,2,2,G,2,J,t+1,1,"1,63872330007143"
12,2,2,D,3,H,t+1,1,"2,32567200006452"
12,2,2,D,4,I,t+1,1,"2,29720799997449"
12,2,2,D,5,J,t+1,1,"1,73419569991529"
12,2,2,J,2,M,t+1,1,"2,08902439998929"
12,2,2,J,3,M,t,1,"2,30087510007434"
12,2,2,G,5,M,t+1,1,"6,0896135000512"
12,2,2,D,2,F,t,1,"1,3990036000032"
12,2,2,G,4,K,t,1,"2,66441589989699"
12,2,2,J,5,P,t+1,1,"6,18186410004273"
12,2,2,J,4,N,t,1,"4,69671019993257"
12,2,2,D,3,G,t,1,"2,59775860002264"
12,2,2,G,3,K,t+1,1,"2,76737210003194"
12,2,2,G,2,I,t,1,"1,97671209997498"
12,2,2,G,4,L,t+1,1,"4,56147519999649"
12,2,2,J,4,O,t+1,1,"6,37303510005586"
12,2,2,G,2,J,t+1,1,"2,87162109999917"
12,2,2,D,4,H,t,1,"3,6769705999177"
12,2,2,J,5,O,t,1,"3,38677480001934"
12,2,2,D,3,H,t+1,1,"1,47599500010256"
12,2,2,J,2,L,t,1,"1,63411079999059"
12,2,2,D,5,I,t,0,"1,70412450004369"
12,2,2,D,2,G,t+1,1,"1,25198639999144"
12,2,2,G,3,J,t,1,"3,16965729999356"
12,2,2,J,3,N,t+1,1,"3,57227200001944"
12,2,2,G,5,L,t,1,"4,09406779997516"
12,2,2,G,4,K,t,1,"3,07506079995073"
12,2,2,D,5,J,t+1,1,"3,00093599990942"
12,2,2,D,4,I,t+1,1,"3,96912779996637"
12,2,2,G,2,I,t,1,"1,62709379999433"
12,2,2,G,3,K,t+1,1,"1,85101620003115"
12,2,2,J,4,N,t,1,"4,36092300002929"
12,2,2,J,2,M,t+1,1,"2,07552409998607"
12,2,2,J,5,P,t+1,1,"3,56912689993624"
12,2,2,D,3,G,t,1,"2,40273720002733"
12,2,2,G,5,M,t+1,0,"3,33875910006464"
12,2,2,D,2,F,t,1,"1,07758539996576"
12,2,2,J,3,M,t,1,"1,72294369991869"
12,2,2,J,5,P,t+1,1,"4,97436059999745"
12,2,2,G,4,K,t,1,"5,71314949996304"
12,2,2,J,2,M,t+1,1,"4,46176159998868"
12,2,2,D,2,F,t,1,"1,05314830003772"
12,2,2,J,4,N,t,1,"2,83450220001396"
12,2,2,G,5,M,t+1,1,"3,905356900068"
12,2,2,G,3,K,t+1,1,"2,9505811999552"
12,2,2,G,2,I,t,1,"1,39288870000746"
12,2,2,D,3,G,t,1,"3,67283729999326"
12,2,2,D,4,I,t+1,1,"2,53533980005886"
12,2,2,D,5,J,t+1,1,"1,74625179998111"
12,2,2,J,3,M,t,1,"2,88502009992953"
12,2,2,G,3,J,t,1,"2,25823100004345"
12,2,2,D,4,H,t,1,"3,05581339995842"
12,2,2,D,3,H,t+1,1,"3,11874420009553"
12,2,2,J,2,L,t,1,"2,52165950008202"
12,2,2,J,4,O,t+1,1,"3,64560549997259"
12,2,2,G,2,J,t+1,1,"2,35705439990852"
12,2,2,G,4,L,t+1,1,"5,47089499991853"
12,2,2,G,5,L,t,1,"1,79738320002798"
12,2,2,D,5,I,t,1,"2,38202630006708"
12,2,2,J,3,N,t+1,1,"2,22337200003676"
12,2,2,D,2,G,t+1,1,"1,29545939993113"
12,2,2,J,5,O,t,1,"3,0198561999714"
12,2,3,G,4,K,t,1,"2,44560450001154"
12,2,3,D,3,G,t,1,"1,45984519994818"
12,2,3,J,4,N,t,1,"2,58623619994614"
12,2,3,G,5,M,t+1,0,"3,7545611000387"
12,2,3,J,3,M,t,1,"3,66922399995383"
12,2,3,G,3,K,t+1,1,"2,37116400001105"
12,2,3,J,2,M,t+1,1,"1,78868019999936"
12,2,3,D,2,F,t,1,"1,19800970004872"
12,2,3,J,5,P,t+1,1,"3,35774159990251"
12,2,3,D,4,I,t+1,1,"3,32048259989824"
12,2,3,D,5,J,t+1,1,"3,90856530005112"
12,2,3,G,2,I,t,1,"2,96953639993444"
12,2,3,G,2,J,t+1,1,"2,19499139999971"
12,2,3,G,5,L,t,1,"3,05180140002631"
12,2,3,J,3,N,t+1,1,"3,12987710000016"
12,2,3,J,5,O,t,1,"3,25352399994154"
12,2,3,D,2,G,t+1,1,"1,08453530003317"
12,2,3,D,3,H,t+1,1,"1,34490430005826"
12,2,3,J,2,L,t,1,"2,45152030000463"
12,2,3,G,3,J,t,1,"2,08158290002029"
12,2,3,J,4,O,t+1,1,"3,81477250007447"
12,2,3,D,4,H,t,1,"2,79955130000599"
12,2,3,D,5,I,t,1,"2,96847150009126"
12,2,3,G,4,L,t+1,1,"3,5451480000047"
12,2,3,J,4,O,t+1,1,"2,860886999988"
12,2,3,G,2,J,t+1,1,"1,57968939992134"
12,2,3,J,2,L,t,1,"1,54849830002058"
12,2,3,D,5,I,t,1,"4,85463269997854"
12,2,3,D,4,H,t,1,"1,82184900005814"
12,2,3,D,3,H,t+1,1,"1,4850398999406"
12,2,3,G,3,J,t,1,"2,42601339996327"
12,2,3,G,5,L,t,1,"4,22497979993932"
12,2,3,J,5,O,t,1,"4,77790099999402"
12,2,3,D,2,G,t+1,1,"1,40351440000813"
12,2,3,J,3,N,t+1,1,"2,4517086999258"
12,2,3,G,4,L,t+1,1,"3,22553840000182"
12,2,3,D,2,F,t,1,"1,04964920005295"
12,2,3,J,4,N,t,1,"2,7122702000197"
12,2,3,D,4,I,t+1,1,"2,71628189994954"
12,2,3,G,4,K,t,1,"3,33583320002072"
12,2,3,J,2,M,t+1,1,"2,00299100007396"
12,2,3,D,3,G,t,1,"2,15466869994998"
12,2,3,G,2,I,t,1,"1,74171590001788"
12,2,3,D,5,J,t+1,1,"2,76827570004389"
12,2,3,G,5,M,t+1,1,"3,72156620002352"
12,2,3,J,5,P,t+1,1,"3,56509520008694"
12,2,3,G,3,K,t+1,1,"2,66428600007203"
12,2,3,J,3,M,t,1,"3,04588420002256"
12,2,3,G,2,I,t,1,"1,4372471999377"
12,2,3,J,2,M,t+1,1,"2,73182550002821"
12,2,3,G,4,K,t,1,"3,2074464999605"
12,2,3,J,4,N,t,0,"7,63249809993431"
12,2,3,J,3,M,t,1,"2,05707249999978"
12,2,3,D,5,J,t+1,1,"3,24687109992374"
12,2,3,G,3,K,t+1,0,"3,28601589996833"
12,2,3,J,5,P,t+1,1,"3,218764499994"
12,2,3,D,4,I,t+1,1,"2,82647309999447"
12,2,3,G,5,M,t+1,1,"5,78664830001071"
12,2,3,D,3,G,t,1,"1,92484330001753"
12,2,3,D,2,F,t,1,"1,19141420000233"
12,2,3,J,4,O,t+1,1,"3,4646307999501"
12,2,3,D,2,G,t+1,1,"1,27890869998373"
12,2,3,J,3,N,t+1,1,"2,50827790005133"
12,2,3,G,4,L,t+1,1,"2,89644600008614"
12,2,3,J,2,L,t,1,"4,11734520003665"
12,2,3,D,5,I,t,1,"3,21744759997819"
12,2,3,D,3,H,t+1,1,"1,24925510003232"
12,2,3,G,3,J,t,1,"2,50381490006112"
12,2,3,J,5,O,t,0,"3,55540960002691"
12,2,3,D,4,H,t,1,"2,63005389994942"
12,2,3,G,5,L,t,1,"3,46944899996743"
12,2,3,G,2,J,t+1,1,"2,58022610004991"
13,1,0,F,3,J,t+1,1,"5,83200160006527"
13,1,0,C,5,H,t,1,"5,86431549990084"
13,1,0,I,3,L,t,0,"2,51952600001823"
13,1,0,C,3,F,t,1,"5,92325820005499"
13,1,0,F,4,J,t,0,"6,8322279000422"
13,1,0,F,5,L,t+1,1,"8,96838760003448"
13,1,0,I,2,K,t,1,"3,61222340003587"
13,1,0,I,5,O,t+1,1,"5,61229009996168"
13,1,0,C,2,F,t+1,1,"2,68597440002486"
13,1,0,C,4,H,t+1,1,"3,05060959991533"
13,1,0,F,2,H,t,1,"2,12961459998041"
13,1,0,I,4,N,t+1,0,"6,18811039999127"
13,1,0,C,5,I,t+1,1,"1,85507330007385"
13,1,0,I,2,L,t+1,1,"2,94024899997748"
13,1,0,C,2,E,t,1,"1,85596910002641"
13,1,0,I,3,M,t+1,1,"4,06121840002015"
13,1,0,F,5,K,t,1,"6,38787909992971"
13,1,0,I,4,M,t,1,"8,9901622000616"
13,1,0,F,4,K,t+1,1,"5,67358430009335"
13,1,0,F,3,I,t,1,"2,49566050001886"
13,1,0,F,2,I,t+1,1,"1,17313280003145"
13,1,0,C,4,G,t,1,"8,54255179991014"
13,1,0,C,3,G,t+1,1,"1,73875390004832"
13,1,0,I,5,N,t,1,"6,80567289993633"
13,1,0,C,4,H,t+1,1,"6,07114550005645"
13,1,0,I,5,O,t+1,1,"5,91025299998"
13,1,0,F,2,H,t,1,"2,38717890006956"
13,1,0,C,2,F,t+1,1,"1,59579950000625"
13,1,0,C,5,H,t,1,"7,87662410002668"
13,1,0,I,4,N,t+1,1,"1,85969680000562"
13,1,0,F,4,J,t,1,"5,106430200045"
13,1,0,F,3,J,t+1,1,"0,935617299983278"
13,1,0,I,3,L,t,1,"4,1293813000666"
13,1,0,I,2,K,t,1,"1,34138700005133"
13,1,0,F,5,L,t+1,0,"5,53626309998799"
13,1,0,C,3,F,t,1,"2,43625089991838"
13,1,0,F,4,K,t+1,1,"3,4993136000121"
13,1,0,C,3,G,t+1,1,"2,19114459992852"
13,1,0,F,2,I,t+1,1,"1,7444894000655"
13,1,0,C,4,G,t,1,"2,56292729999404"
13,1,0,I,3,M,t+1,1,"1,76531000004616"
13,1,0,F,5,K,t,1,"3,13468010001816"
13,1,0,I,2,L,t+1,1,"2,8980864000041"
13,1,0,F,3,I,t,0,"3,65532260003965"
13,1,0,C,5,I,t+1,1,"1,69377359992359"
13,1,0,I,4,M,t,1,"3,62643980002031"
13,1,0,C,2,E,t,1,"2,36199860007037"
13,1,0,I,5,N,t,1,"9,54063379997388"
13,1,0,C,5,I,t+1,0,"3,41765269997995"
13,1,0,I,5,N,t,1,"3,38519499998074"
13,1,0,F,5,K,t,0,"2,3874305000063"
13,1,0,C,4,G,t,1,"3,61997370002791"
13,1,0,C,2,E,t,1,"1,62709600001108"
13,1,0,F,4,K,t+1,1,"2,85927740007173"
13,1,0,I,4,M,t,1,"1,31311200000346"
13,1,0,C,3,G,t+1,1,"2,96482519991696"
13,1,0,F,2,I,t+1,1,"2,79113819997292"
13,1,0,I,3,M,t+1,1,"6,26401769998483"
13,1,0,I,2,L,t+1,1,"2,84792349999771"
13,1,0,F,3,I,t,1,"3,22323590004817"
13,1,0,C,5,H,t,1,"6,56703829998151"
13,1,0,F,2,H,t,1,"1,72179680003319"
13,1,0,I,5,O,t+1,1,"1,56487660005223"
13,1,0,I,2,K,t,1,"1,97488820005674"
13,1,0,F,5,L,t+1,1,"1,63213879999239"
13,1,0,C,2,F,t+1,1,"1,67935919994488"
13,1,0,F,3,J,t+1,1,"4,06852279999293"
13,1,0,I,4,N,t+1,1,"6,23512299999129"
13,1,0,F,4,J,t,1,"3,5546658000676"
13,1,0,C,4,H,t+1,1,"2,55785909993574"
13,1,0,C,3,F,t,1,"1,83208119997289"
13,1,0,I,3,L,t,1,"5,57521480007563"
13,1,1,I,5,N,t,1,"1,25847910006996"
13,1,1,I,2,L,t+1,1,"1,9436635999009"
13,1,1,C,2,E,t,1,"1,45058050006628"
13,1,1,C,4,G,t,1,"2,0400736000156"
13,1,1,I,3,M,t+1,1,"2,12778450001497"
13,1,1,F,5,K,t,1,"6,85037850006484"
13,1,1,I,4,M,t,1,"5,21838660002686"
13,1,1,C,3,G,t+1,1,"1,4346645999467"
13,1,1,F,4,K,t+1,1,"1,11356229998637"
13,1,1,F,2,I,t+1,1,"3,19741599995177"
13,1,1,C,5,I,t+1,1,"2,2146954999771"
13,1,1,F,3,I,t,1,"3,21437659999356"
13,1,1,I,3,L,t,1,"1,80628609994892"
13,1,1,I,2,K,t,1,"2,51864599995315"
13,1,1,C,3,F,t,1,"1,19420929998159"
13,1,1,I,5,O,t+1,0,"2,37073300010525"
13,1,1,C,2,F,t+1,1,"0,95651489996817"
13,1,1,F,4,J,t,1,"5,50173890008591"
13,1,1,C,4,H,t+1,1,"1,01081730006263"
13,1,1,F,2,H,t,1,"1,41058170003817"
13,1,1,C,5,H,t,1,"2,17040760000236"
13,1,1,F,5,L,t+1,1,"1,25244439998642"
13,1,1,F,3,J,t+1,1,"2,1137537000468"
13,1,1,I,4,N,t+1,1,"3,26971060002688"
13,1,1,I,2,L,t+1,1,"2,45197060005739"
13,1,1,F,2,I,t+1,1,"1,45762019988615"
13,1,1,F,5,K,t,1,"1,2722871999722"
13,1,1,I,4,M,t,1,"1,2451243000105"
13,1,1,C,2,E,t,0,"1,01144719996955"
13,1,1,F,3,I,t,1,"1,38693919999059"
13,1,1,I,5,N,t,1,"6,46745969995391"
13,1,1,F,4,K,t+1,1,"3,24300060002133"
13,1,1,C,3,G,t+1,1,"1,57812079996802"
13,1,1,C,5,I,t+1,1,"2,21899179997854"
13,1,1,C,4,G,t,1,"4,20226890000049"
13,1,1,I,3,M,t+1,1,"3,15497039991897"
13,1,1,I,5,O,t+1,0,"3,24609099992085"
13,1,1,F,4,J,t,1,"3,07701100001577"
13,1,1,C,4,H,t+1,1,"1,02628900005948"
13,1,1,C,2,F,t+1,1,"1,76201850001235"
13,1,1,I,2,K,t,1,"3,03591660002712"
13,1,1,I,3,L,t,1,"2,88293079996947"
13,1,1,C,5,H,t,0,"1,29605629993603"
13,1,1,F,2,H,t,1,"1,42807179992087"
13,1,1,F,5,L,t+1,1,"6,57967620005366"
13,1,1,I,4,N,t+1,1,"1,28663210000377"
13,1,1,C,3,F,t,1,"0,771374899893999"
13,1,1,F,3,J,t+1,1,"1,72356960002799"
13,1,1,F,2,H,t,1,"0,951046900008805"
13,1,1,I,4,N,t+1,1,"2,43282370001543"
13,1,1,I,5,O,t+1,1,"2,0320003000088"
13,1,1,F,3,J,t+1,1,"1,19886869995389"
13,1,1,F,4,J,t,1,"4,00762859999668"
13,1,1,I,3,L,t,1,"2,1841279999353"
13,1,1,C,3,F,t,1,"0,872742400038987"
13,1,1,C,4,H,t+1,1,"2,64621500007343"
13,1,1,C,2,F,t+1,1,"1,181531200069"
13,1,1,C,5,H,t,1,"1,23810590000358"
13,1,1,I,2,K,t,1,"2,11625129997265"
13,1,1,F,5,L,t+1,0,"6,9845957000507"
13,1,1,C,3,G,t+1,1,"1,77821340004448"
13,1,1,C,4,G,t,1,"1,36419989995193"
13,1,1,F,4,K,t+1,1,"1,63748390006367"
13,1,1,F,5,K,t,1,"0,956499699968845"
13,1,1,C,2,E,t,1,"1,28551539999899"
13,1,1,F,3,I,t,1,"2,03480710007716"
13,1,1,I,5,N,t,1,"2,04930170008447"
13,1,1,I,3,M,t+1,1,"1,48013639997225"
13,1,1,I,2,L,t+1,0,"3,01271889999043"
13,1,1,C,5,I,t+1,1,"1,70158310001716"
13,1,1,F,2,I,t+1,1,"1,51344560005236"
13,1,1,I,4,M,t,1,"1,06095910002478"
13,1,2,I,2,K,t,0,"1,47005440003704"
13,1,2,I,4,N,t+1,1,"1,77185420005117"
13,1,2,F,4,J,t,1,"3,7329920999473"
13,1,2,C,4,H,t+1,1,"1,04027659993153"
13,1,2,C,2,F,t+1,1,"1,10252149996813"
13,1,2,I,5,O,t+1,0,"1,54664030007552"
13,1,2,C,3,F,t,1,"1,46036599995568"
13,1,2,F,3,J,t+1,1,"2,03508679999504"
13,1,2,F,2,H,t,1,"1,18559080001432"
13,1,2,C,5,H,t,1,"3,27371379989199"
13,1,2,F,5,L,t+1,1,"2,93518739996944"
13,1,2,I,3,L,t,1,"2,02666640002281"
13,1,2,I,2,L,t+1,1,"1,77865009999368"
13,1,2,F,3,I,t,1,"1,35493789997418"
13,1,2,I,5,N,t,1,"1,21363089990336"
13,1,2,C,4,G,t,1,"1,56526389997453"
13,1,2,F,4,K,t+1,0,"1,90281010000035"
13,1,2,I,3,M,t+1,1,"1,61907949997112"
13,1,2,F,5,K,t,1,"1,05052029993385"
13,1,2,C,3,G,t+1,1,"1,24858109990601"
13,1,2,C,5,I,t+1,1,"1,59009179996792"
13,1,2,F,2,I,t+1,0,"1,20683949999511"
13,1,2,C,2,E,t,1,"1,23065069993027"
13,1,2,I,4,M,t,1,"0,910534300026484"
13,1,2,C,3,F,t,1,"1,36968450003769"
